Wavelength (micron), Reflectance
7.7300000e-001, 4.7426599e-001
7.7399999e-001, 4.7429919e-001
7.7499998e-001, 4.7434840e-001
7.7600002e-001, 4.7440434e-001
7.7700001e-001, 4.7445214e-001
7.7800000e-001, 4.7448102e-001
7.7899998e-001, 4.7449675e-001
7.7999997e-001, 4.7450921e-001
7.8100002e-001, 4.7452763e-001
7.8200001e-001, 4.7455889e-001
7.8299999e-001, 4.7460929e-001
7.8399998e-001, 4.7468153e-001
7.8500003e-001, 4.7476381e-001
7.8600001e-001, 4.7484076e-001
7.8700000e-001, 4.7490084e-001
7.8799999e-001, 4.7494754e-001
7.8899997e-001, 4.7498804e-001
7.9000002e-001, 4.7502759e-001
7.9100001e-001, 4.7506312e-001
7.9200000e-001, 4.7508958e-001
7.9299998e-001, 4.7510344e-001
7.9400003e-001, 4.7510809e-001
7.9500002e-001, 4.7510728e-001
7.9600000e-001, 4.7510529e-001
7.9699999e-001, 4.7510424e-001
7.9799998e-001, 4.7510538e-001
7.9900002e-001, 4.7510973e-001
8.0000001e-001, 4.7511700e-001
8.0100000e-001, 4.7512650e-001
8.0199999e-001, 4.7513485e-001
8.0299997e-001, 4.7512820e-001
8.0400002e-001, 4.7509009e-001
8.0500001e-001, 4.7501341e-001
8.0599999e-001, 4.7492856e-001
8.0699998e-001, 4.7487551e-001
8.0800003e-001, 4.7488302e-001
8.0900002e-001, 4.7493511e-001
8.1000000e-001, 4.7500449e-001
8.1099999e-001, 4.7506616e-001
8.1199998e-001, 4.7510320e-001
8.1300002e-001, 4.7510073e-001
8.1400001e-001, 4.7505370e-001
8.1500000e-001, 4.7499567e-001
8.1599998e-001, 4.7497016e-001
8.1699997e-001, 4.7500390e-001
8.1800002e-001, 4.7505692e-001
8.1900001e-001, 4.7507244e-001
8.1999999e-001, 4.7501439e-001
8.2099998e-001, 4.7492796e-001
8.2200003e-001, 4.7487885e-001
8.2300001e-001, 4.7491401e-001
8.2400000e-001, 4.7500393e-001
8.2499999e-001, 4.7510058e-001
8.2599998e-001, 4.7516590e-001
8.2700002e-001, 4.7520211e-001
8.2800001e-001, 4.7522163e-001
8.2900000e-001, 4.7523561e-001
8.2999998e-001, 4.7524983e-001
8.3099997e-001, 4.7526884e-001
8.3200002e-001, 4.7529253e-001
8.3300000e-001, 4.7530311e-001
8.3399999e-001, 4.7527775e-001
8.3499998e-001, 4.7520521e-001
8.3600003e-001, 4.7511902e-001
8.3700001e-001, 4.7506371e-001
8.3800000e-001, 4.7507164e-001
8.3899999e-001, 4.7512528e-001
8.3999997e-001, 4.7519475e-001
8.4100002e-001, 4.7525373e-001
8.4200001e-001, 4.7529072e-001
8.4299999e-001, 4.7529781e-001
8.4399998e-001, 4.7527662e-001
8.4500003e-001, 4.7526667e-001
8.4600002e-001, 4.7531703e-001
8.4700000e-001, 4.7545263e-001
8.4799999e-001, 4.7560191e-001
8.4899998e-001, 4.7566897e-001
8.5000002e-001, 4.7559094e-001
8.5100001e-001, 4.7543576e-001
8.5200000e-001, 4.7530392e-001
8.5299999e-001, 4.7526953e-001
8.5399997e-001, 4.7529981e-001
8.5500002e-001, 4.7533530e-001
8.5600001e-001, 4.7533062e-001
8.5699999e-001, 4.7529578e-001
8.5799998e-001, 4.7525460e-001
8.5900003e-001, 4.7522581e-001
8.6000001e-001, 4.7520295e-001
8.6100000e-001, 4.7517374e-001
8.6199999e-001, 4.7513083e-001
8.6299998e-001, 4.7508544e-001
8.6400002e-001, 4.7505340e-001
8.6500001e-001, 4.7504464e-001
8.6600000e-001, 4.7504443e-001
8.6699998e-001, 4.7503188e-001
8.6799997e-001, 4.7499168e-001
8.6900002e-001, 4.7493008e-001
8.7000000e-001, 4.7485882e-001
8.7099999e-001, 4.7478944e-001
8.7199998e-001, 4.7473273e-001
8.7300003e-001, 4.7469944e-001
8.7400001e-001, 4.7469321e-001
8.7500000e-001, 4.7468960e-001
8.7599999e-001, 4.7465721e-001
8.7699997e-001, 4.7457710e-001
8.7800002e-001, 4.7448063e-001
8.7900001e-001, 4.7441161e-001
8.8000000e-001, 4.7440192e-001
8.8099998e-001, 4.7443533e-001
8.8200003e-001, 4.7448346e-001
8.8300002e-001, 4.7451913e-001
8.8400000e-001, 4.7451940e-001
8.8499999e-001, 4.7446242e-001
8.8599998e-001, 4.7434366e-001
8.8700002e-001, 4.7422826e-001
8.8800001e-001, 4.7419861e-001
8.8900000e-001, 4.7430441e-001
8.8999999e-001, 4.7446358e-001
8.9099997e-001, 4.7456107e-001
8.9200002e-001, 4.7451591e-001
8.9300001e-001, 4.7438276e-001
8.9399999e-001, 4.7425017e-001
8.9499998e-001, 4.7418866e-001
8.9600003e-001, 4.7419611e-001
8.9700001e-001, 4.7425246e-001
8.9800000e-001, 4.7433871e-001
8.9899999e-001, 4.7444028e-001
8.9999998e-001, 4.7454405e-001
9.0100002e-001, 4.7463077e-001
9.0200001e-001, 4.7466281e-001
9.0300000e-001, 4.7459728e-001
9.0399998e-001, 4.7442001e-001
9.0499997e-001, 4.7423249e-001
9.0600002e-001, 4.7416484e-001
9.0700001e-001, 4.7430125e-001
9.0799999e-001, 4.7454163e-001
9.0899998e-001, 4.7473967e-001
9.1000003e-001, 4.7478357e-001
9.1100001e-001, 4.7469890e-001
9.1200000e-001, 4.7454575e-001
9.1299999e-001, 4.7437692e-001
9.1399997e-001, 4.7421652e-001
9.1500002e-001, 4.7408155e-001
9.1600001e-001, 4.7398874e-001
9.1700000e-001, 4.7395405e-001
9.1799998e-001, 4.7399327e-001
9.1900003e-001, 4.7410300e-001
9.2000002e-001, 4.7420344e-001
9.2100000e-001, 4.7419569e-001
9.2199999e-001, 4.7401947e-001
9.2299998e-001, 4.7376904e-001
9.2400002e-001, 4.7357753e-001
9.2500001e-001, 4.7353500e-001
9.2600000e-001, 4.7355992e-001
9.2699999e-001, 4.7352788e-001
9.2799997e-001, 4.7334650e-001
9.2900002e-001, 4.7305134e-001
9.3000001e-001, 4.7271007e-001
9.3099999e-001, 4.7237891e-001
9.3199998e-001, 4.7206855e-001
9.3300003e-001, 4.7177839e-001
9.3400002e-001, 4.7150773e-001
9.3500000e-001, 4.7125602e-001
9.3599999e-001, 4.7102243e-001
9.3699998e-001, 4.7080642e-001
9.3800002e-001, 4.7060734e-001
9.3900001e-001, 4.7042450e-001
9.4000000e-001, 4.7025725e-001
9.4099998e-001,-1.2300000e+034
9.4199997e-001,-1.2300000e+034
9.4300002e-001,-1.2300000e+034
9.4400001e-001,-1.2300000e+034
9.4499999e-001,-1.2300000e+034
9.4599998e-001,-1.2300000e+034
9.4700003e-001,-1.2300000e+034
9.4800001e-001,-1.2300000e+034
9.4900000e-001,-1.2300000e+034
9.4999999e-001,-1.2300000e+034
9.5099998e-001,-1.2300000e+034
9.5200002e-001,-1.2300000e+034
9.5300001e-001,-1.2300000e+034
9.5400000e-001,-1.2300000e+034
9.5499998e-001,-1.2300000e+034
9.5599997e-001,-1.2300000e+034
9.5700002e-001,-1.2300000e+034
9.5800000e-001,-1.2300000e+034
9.5899999e-001,-1.2300000e+034
9.5999998e-001,-1.2300000e+034
9.6100003e-001,-1.2300000e+034
9.6200001e-001,-1.2300000e+034
9.6300000e-001,-1.2300000e+034
9.6399999e-001,-1.2300000e+034
9.6499997e-001,-1.2300000e+034
9.6600002e-001,-1.2300000e+034
9.6700001e-001,-1.2300000e+034
9.6799999e-001,-1.2300000e+034
9.6899998e-001,-1.2300000e+034
9.7000003e-001,-1.2300000e+034
9.7100002e-001,-1.2300000e+034
9.7200000e-001,-1.2300000e+034
9.7299999e-001,-1.2300000e+034
9.7399998e-001,-1.2300000e+034
9.7500002e-001,-1.2300000e+034
9.7600001e-001,-1.2300000e+034
9.7700000e-001,-1.2300000e+034
9.7799999e-001,-1.2300000e+034
9.7899997e-001,-1.2300000e+034
9.8000002e-001,-1.2300000e+034
9.8100001e-001,-1.2300000e+034
