Wavelength (micron), Reflectance
6.3970000e-001, 2.0819942e-002
6.4170003e-001, 2.0805385e-002
6.4370006e-001, 2.0786893e-002
6.4570004e-001, 2.0783365e-002
6.4770007e-001, 2.0765133e-002
6.4970005e-001, 2.0738516e-002
6.5170002e-001, 2.0721005e-002
6.5370005e-001, 2.0697741e-002
6.5570003e-001, 2.0661257e-002
6.5770006e-001, 2.0654066e-002
6.5970004e-001, 2.0648321e-002
6.6170001e-001, 2.0631654e-002
6.6370004e-001, 2.0618092e-002
6.6570002e-001, 2.0609275e-002
6.6770005e-001, 2.0604935e-002
6.7019999e-001, 2.0599891e-002
6.7320001e-001, 2.0577118e-002
6.7619997e-001, 2.0556051e-002
6.7919999e-001, 2.0533510e-002
6.8219995e-001, 2.0506199e-002
6.8519998e-001, 2.0479368e-002
6.8820000e-001, 2.0466289e-002
6.9120002e-001, 2.0437712e-002
6.9420004e-001, 2.0415151e-002
6.9720006e-001, 2.0380506e-002
7.0019996e-001, 2.0340720e-002
7.0199996e-001, 2.0328293e-002
7.0400000e-001, 2.0313678e-002
7.0599997e-001, 2.0294487e-002
7.0800000e-001, 2.0275248e-002
7.0999998e-001, 2.0260492e-002
7.1199995e-001, 2.0245742e-002
7.1399999e-001, 2.0226529e-002
7.1599996e-001, 2.0216379e-002
7.1799999e-001, 2.0192824e-002
7.1999997e-001, 2.0169390e-002
7.2199994e-001, 2.0150606e-002
7.2399998e-001, 2.0127499e-002
7.2599995e-001, 2.0104596e-002
7.2799999e-001, 2.0077426e-002
7.2999996e-001, 2.0055020e-002
7.3199993e-001, 2.0032903e-002
7.3399997e-001, 2.0029103e-002
7.3599994e-001, 2.0021150e-002
7.3799998e-001, 2.0018071e-002
7.4000001e-001, 2.0010896e-002
7.4199998e-001, 2.0008650e-002
7.4400002e-001, 2.0006863e-002
7.4599999e-001, 2.0001063e-002
7.4800003e-001, 2.0000277e-002
7.5050002e-001, 1.9950662e-002
7.5350004e-001, 1.9956315e-002
7.5650001e-001, 1.9956250e-002
7.5950003e-001, 1.9955363e-002
7.6249999e-001, 1.9952262e-002
7.6550001e-001, 1.9946825e-002
7.6850003e-001, 1.9939469e-002
7.7149999e-001, 1.9930612e-002
7.7450001e-001, 1.9920671e-002
7.7750003e-001, 1.9910060e-002
7.8099996e-001, 1.9897385e-002
7.8499997e-001, 1.9883318e-002
7.8899997e-001, 1.9870639e-002
7.9299998e-001, 1.9860333e-002
7.9699999e-001, 1.9853383e-002
8.0150002e-001, 1.9850735e-002
8.0650002e-001, 1.9850807e-002
8.1150001e-001, 1.9845719e-002
8.1650001e-001, 1.9835340e-002
8.2199997e-001, 1.9819692e-002
8.2800001e-001, 1.9799953e-002
8.3499998e-001, 1.9776938e-002
8.4300005e-001, 1.9755941e-002
8.5100001e-001, 1.9746782e-002
8.5900003e-001, 1.9753121e-002
8.7099999e-001, 1.9782506e-002
8.8300002e-001, 1.9819761e-002
8.9399999e-001, 1.9845471e-002
