Wavelength (micron), Reflectance
5.080000000000000071e-01,1.710770000000000124e+01
5.090000000000000080e-01,1.709710000000000107e+01
5.100000000000000089e-01,1.735689999999999955e+01
5.110000000000000098e-01,1.747729999999999961e+01
5.120000000000000107e-01,1.738670000000000115e+01
5.130000000000000115e-01,1.739410000000000167e+01
5.140000000000000124e-01,1.759049999999999869e+01
5.150000000000000133e-01,1.759840000000000160e+01
5.160000000000000142e-01,1.757880000000000109e+01
5.170000000000000151e-01,1.757880000000000109e+01
5.180000000000000160e-01,1.757489999999999952e+01
5.190000000000000169e-01,1.769519999999999982e+01
5.200000000000000178e-01,1.772309999999999874e+01
5.210000000000000187e-01,1.785999999999999943e+01
5.220000000000000195e-01,1.783549999999999969e+01
5.230000000000000204e-01,1.799170000000000158e+01
5.240000000000000213e-01,1.783960000000000079e+01
5.250000000000000222e-01,1.781520000000000081e+01
5.260000000000000231e-01,1.809390000000000143e+01
5.270000000000000240e-01,1.812430000000000163e+01
5.280000000000000249e-01,1.838090000000000046e+01
5.290000000000000258e-01,1.820769999999999911e+01
5.300000000000000266e-01,1.820339999999999847e+01
5.310000000000000275e-01,1.832710000000000150e+01
5.320000000000000284e-01,1.848620000000000019e+01
5.330000000000000293e-01,1.848620000000000019e+01
5.340000000000000302e-01,1.850000000000000000e+01
5.350000000000000311e-01,1.864209999999999923e+01
5.360000000000000320e-01,1.877049999999999841e+01
5.370000000000000329e-01,1.881180000000000163e+01
5.380000000000000338e-01,1.894030000000000058e+01
5.390000000000000346e-01,1.918690000000000140e+01
5.400000000000000355e-01,1.927359999999999829e+01
5.410000000000000364e-01,1.927359999999999829e+01
5.420000000000000373e-01,1.911570000000000036e+01
5.430000000000000382e-01,1.927890000000000015e+01
5.440000000000000391e-01,1.941700000000000159e+01
5.450000000000000400e-01,1.940129999999999910e+01
5.460000000000000409e-01,1.967279999999999873e+01
5.470000000000000417e-01,1.964570000000000149e+01
5.480000000000000426e-01,1.946249999999999858e+01
5.490000000000000435e-01,1.985640000000000072e+01
5.500000000000000444e-01,1.996089999999999876e+01
5.510000000000000453e-01,1.991100000000000136e+01
5.520000000000000462e-01,2.000979999999999848e+01
5.530000000000000471e-01,2.036779999999999902e+01
5.540000000000000480e-01,2.004899999999999949e+01
5.550000000000000488e-01,2.031370000000000076e+01
5.560000000000000497e-01,2.030239999999999867e+01
5.570000000000000506e-01,2.028259999999999863e+01
5.580000000000000515e-01,2.020149999999999935e+01
5.590000000000000524e-01,2.105649999999999977e+01
5.600000000000000533e-01,2.118819999999999837e+01
5.610000000000000542e-01,2.119429999999999836e+01
5.620000000000000551e-01,2.138850000000000051e+01
5.629999999999999449e-01,2.163419999999999987e+01
5.639999999999999458e-01,2.155699999999999861e+01
5.649999999999999467e-01,2.176370000000000005e+01
5.659999999999999476e-01,2.169150000000000134e+01
5.669999999999999485e-01,2.174749999999999872e+01
5.679999999999999494e-01,2.176620000000000132e+01
5.689999999999999503e-01,2.212669999999999959e+01
5.699999999999999512e-01,2.207890000000000086e+01
5.709999999999999520e-01,2.218669999999999831e+01
5.719999999999999529e-01,2.233709999999999951e+01
5.729999999999999538e-01,2.241489999999999938e+01
5.739999999999999547e-01,2.264260000000000161e+01
5.749999999999999556e-01,2.269559999999999889e+01
5.759999999999999565e-01,2.256340000000000146e+01
5.769999999999999574e-01,2.275560000000000116e+01
5.779999999999999583e-01,2.288190000000000168e+01
