Wavelength (micron), Reflectance
1.0180000e+000, 5.9640890e-001
1.0235000e+000, 5.9651083e-001
1.0285000e+000, 5.9876478e-001
1.0335000e+000, 6.0013306e-001
1.0385000e+000, 5.9896439e-001
1.0434999e+000, 6.0146344e-001
1.0484999e+000, 6.0189849e-001
1.0534999e+000, 6.0375923e-001
1.0584999e+000, 6.0212320e-001
1.0634999e+000, 6.0297811e-001
1.0684999e+000, 6.0460496e-001
1.0735000e+000, 6.0628217e-001
1.0785000e+000, 6.0666972e-001
1.0835000e+000, 6.0710412e-001
1.0885000e+000, 6.0732293e-001
1.0935000e+000, 6.0722977e-001
1.0985000e+000, 6.0935825e-001
1.1035000e+000, 6.0792410e-001
1.1085000e+000, 6.1071730e-001
1.1135000e+000, 6.1123067e-001
1.1185000e+000, 6.1158276e-001
1.1235000e+000, 6.1048490e-001
1.1285000e+000, 6.1002743e-001
1.1335000e+000, 6.1136144e-001
1.1385000e+000, 6.1536121e-001
1.1435000e+000, 6.1233890e-001
1.1485000e+000, 6.1445397e-001
1.1535000e+000, 6.1467314e-001
1.1585000e+000, 6.1583155e-001
1.1635000e+000, 6.1542279e-001
1.1684999e+000, 6.1429948e-001
1.1735001e+000, 6.1543834e-001
1.1785001e+000, 6.1752009e-001
1.1835001e+000, 6.1574596e-001
1.1885000e+000, 6.1900038e-001
1.1935000e+000, 6.1734951e-001
1.1985000e+000, 6.1896467e-001
1.2035000e+000, 6.1814600e-001
1.2085000e+000, 6.1847192e-001
1.2135000e+000, 6.1760730e-001
1.2185000e+000, 6.1990422e-001
1.2235000e+000, 6.1883420e-001
1.2285000e+000, 6.1914968e-001
1.2335000e+000, 6.2108022e-001
1.2385000e+000, 6.1919743e-001
1.2435000e+000, 6.2256604e-001
1.2485000e+000, 6.2143981e-001
1.2535000e+000, 6.2193149e-001
1.2585000e+000, 6.2175286e-001
1.2635000e+000, 6.2199503e-001
1.2685000e+000, 6.2382853e-001
1.2735001e+000, 6.2190700e-001
1.2785001e+000, 6.2410307e-001
1.2835001e+000, 6.2253743e-001
1.2885001e+000, 6.2438512e-001
1.2935001e+000, 6.2374711e-001
1.2985001e+000, 6.2378544e-001
1.3034999e+000, 6.2624985e-001
1.3084999e+000, 6.2673658e-001
1.3134999e+000, 6.2652773e-001
1.3184999e+000, 6.2716597e-001
1.3234999e+000, 6.2536329e-001
1.3284999e+000, 6.2643737e-001
1.3334999e+000, 6.2798584e-001
1.3384999e+000, 6.2795538e-001
1.3434999e+000, 6.2618881e-001
1.3484999e+000, 6.2823921e-001
1.3534999e+000, 6.2779993e-001
1.3584999e+000, 6.2912071e-001
1.3634999e+000, 6.2682915e-001
1.3684999e+000, 6.2726021e-001
1.3735000e+000, 6.2856787e-001
1.3785000e+000, 6.2747627e-001
1.3835000e+000, 6.2896192e-001
1.3885000e+000, 6.2823153e-001
1.3935000e+000, 6.2786019e-001
1.3985000e+000, 6.2771779e-001
1.4035000e+000, 6.2438273e-001
1.4085000e+000, 6.2301993e-001
1.4135000e+000, 6.2172347e-001
1.4184999e+000, 6.2240934e-001
1.4234999e+000, 6.2337857e-001
1.4284999e+000, 6.2594503e-001
1.4334999e+000, 6.2441534e-001
1.4384999e+000, 6.2495506e-001
1.4434999e+000, 6.2589651e-001
1.4484999e+000, 6.2777668e-001
1.4534999e+000, 6.2689072e-001
1.4584999e+000, 6.2721229e-001
1.4634999e+000, 6.2920773e-001
1.4684999e+000, 6.3234085e-001
1.4735000e+000, 6.3155532e-001
1.4785000e+000, 6.3252550e-001
1.4835000e+000, 6.3329774e-001
1.4885000e+000, 6.3356435e-001
1.4935000e+000, 6.3382596e-001
1.4985000e+000, 6.3076341e-001
1.5035000e+000, 6.3151437e-001
1.5085000e+000, 6.3332576e-001
1.5135000e+000, 6.3360548e-001
1.5185000e+000, 6.3657796e-001
1.5235000e+000, 6.3478851e-001
1.5285000e+000, 6.3646835e-001
1.5339999e+000, 6.3803267e-001
1.5400000e+000, 6.3734061e-001
1.5460000e+000, 6.3866276e-001
1.5519999e+000, 6.3637906e-001
1.5580000e+000, 6.4162296e-001
1.5639999e+000, 6.4035642e-001
1.5705000e+000, 6.3728058e-001
1.5775000e+000, 6.4009482e-001
1.5845000e+000, 6.4184785e-001
1.5915000e+000, 6.4165974e-001
1.5985000e+000, 6.3984913e-001
1.6055000e+000, 6.4116323e-001
1.6125000e+000, 6.4112175e-001
1.6194999e+000, 6.4053679e-001
1.6265000e+000, 6.4332765e-001
1.6335000e+000, 6.4219314e-001
1.6404999e+000, 6.4577854e-001
1.6474999e+000, 6.4338815e-001
1.6544999e+000, 6.4350808e-001
1.6615000e+000, 6.4482802e-001
1.6684999e+000, 6.4491826e-001
1.6760001e+000, 6.4283818e-001
1.6840000e+000, 6.4069736e-001
1.6920000e+000, 6.4656889e-001
1.7000000e+000, 6.4923829e-001
1.7080001e+000, 6.4677417e-001
1.7160001e+000, 6.4768082e-001
1.7240000e+000, 6.4393348e-001
1.7320000e+000, 6.4725274e-001
1.7400000e+000, 6.4397007e-001
1.7480000e+000, 6.5025187e-001
1.7560000e+000, 6.5022057e-001
1.7639999e+000, 6.4693481e-001
1.7720001e+000, 6.5080315e-001
1.7800001e+000, 6.5010661e-001
1.7880001e+000, 6.4807165e-001
1.7960001e+000, 6.4832157e-001
1.8049999e+000, 6.4863086e-001
1.8149999e+000, 6.4774793e-001
1.8249999e+000, 6.4374304e-001
1.8349999e+000, 6.4844036e-001
1.8449999e+000, 6.4882338e-001
1.8549999e+000, 6.4985096e-001
1.8649999e+000, 6.4260465e-001
1.8750000e+000, 6.4521456e-001
1.8850000e+000, 6.3707221e-001
1.8950000e+000, 6.2419313e-001
1.9050000e+000, 6.1692667e-001
1.9150000e+000, 6.0909015e-001
1.9250000e+000, 6.0606933e-001
1.9349999e+000, 6.0733503e-001
1.9449999e+000, 6.0926419e-001
1.9549999e+000, 6.1140490e-001
1.9649999e+000, 6.1525834e-001
1.9750000e+000, 6.1888695e-001
